plot_id,lat,long,surv_date,cover_type,height_cls
7000402801,45.384497,-70.833508,2008-08-27,Deciduous,17-22 m
7000402802,45.387292,-70.837726,2008-08-27,Deciduous,17-22 m
7000402901,45.398729,-71.345266,2008-09-14,Deciduous,12-17 m
7000402902,45.399381,-71.350704,2008-09-14,Deciduous,17-22 m
7000403001,45.416602,-70.665386,2009-11-16,Mixed,17-22 m
7000403002,45.419612,-70.662136,2009-11-16,Deciduous,17-22 m
7000403101,45.432759,-70.816679,2008-08-28,Deciduous,12-17 m
7000403102,45.429655,-70.813339,2008-08-28,Mixed,17-22 m
7000403201,45.429433,-70.883295,2011-06-05,Mixed,17-22 m
7000403202,45.429439,-70.883382,2016-05-25,Mixed,17-22 m
7000403301,45.43677,-70.986454,2011-06-04,Deciduous,17-22 m
7000403302,45.436765,-70.981277,2011-06-04,Deciduous,17-22 m
7000403401,45.433526,-72.466477,2012-12-03,Coniferous,12-17 m
7000403402,45.43056,-72.469905,2012-12-03,Deciduous,17-22 m
7000403501,45.486133,-71.735369,2008-09-23,Coniferous,12-17 m
7000403502,45.483012,-71.731834,2008-09-23,Mixed,7-12 m
7000403601,45.486083,-71.750707,2008-09-19,Deciduous,7-12 m
7000403602,45.483067,-71.747506,2008-09-19,Mixed,12-17 m
7000403701,45.500237,-70.833052,2011-06-05,Deciduous,4-7 m
7000403702,45.499281,-70.827749,2011-06-06,Deciduous,17-22 m
7000403801,45.495704,-71.73316,2008-09-22,Coniferous,7-12 m
7000403802,45.499634,-71.733349,2008-09-22,Deciduous,>22 m
7000403901,45.516008,-71.632884,2008-08-20,Deciduous,>22 m
7000403902,45.514856,-71.638378,2008-08-20,Mixed,7-12 m
7000404001,45.533278,-71.082645,2008-09-01,Deciduous,17-22 m
7000404002,45.537191,-71.082954,2008-09-01,Coniferous,12-17 m
7000404101,45.53343,-71.598729,2008-09-17,Mixed,7-12 m
7000404102,45.532198,-71.604261,2011-12-17,Mixed,12-17 m
7000404201,45.550706,-70.765535,2008-08-31,Mixed,12-17 m
7000404202,45.549416,-70.770959,2008-10-20,Mixed,4-7 m
7000404302,45.549987,-71.249516,2008-09-11,Coniferous,12-17 m
7000404401,45.546829,-71.917335,2008-09-21,Mixed,4-7 m
7000404402,45.55061,-71.917148,2008-09-21,Mixed,4-7 m
7000404501,45.566204,-71.332401,2008-10-08,Deciduous,17-22 m
7000404502,45.56469,-71.337656,2008-10-07,Deciduous,17-22 m
7000404601,45.566711,-72.081602,2008-09-22,Deciduous,12-17 m
7000404602,45.567723,-72.087008,2008-09-22,Deciduous,17-22 m
7000404701,45.583871,-70.733936,2011-06-04,Deciduous,17-22 m
7000404801,45.581662,-70.753084,2011-06-04,Deciduous,>22 m
7000404802,45.585332,-70.753575,2011-06-05,Deciduous,17-22 m
7000404901,45.584049,-71.299499,2008-09-13,Mixed,7-12 m
7000404902,45.587831,-71.299079,2008-09-13,Mixed,17-22 m
7000405001,45.583334,-71.881398,2008-09-21,Deciduous,12-17 m
7000405002,45.586496,-71.878194,2008-09-21,Mixed,17-22 m
7000405101,45.583082,-72.000123,2008-09-15,Deciduous,17-22 m
7000405102,45.586348,-71.997145,2008-09-19,Deciduous,17-22 m
7000405201,45.599176,-70.716374,2008-09-01,Deciduous,17-22 m
7000405202,45.598386,-70.710821,2008-09-01,Deciduous,17-22 m
7000405302,45.601151,-71.499832,2008-09-15,Mixed,7-12 m
7000405501,45.683192,-71.783951,2008-09-21,Mixed,2-4 m
7000405502,45.684705,-71.778966,2008-09-22,Mixed,4-7 m
7000405601,45.683034,-72.132659,2008-09-20,Deciduous,17-22 m
7000405602,45.680228,-72.129031,2008-08-22,Mixed,7-12 m
7000405701,45.696866,-70.51894,2009-07-15,Deciduous,17-22 m
7000405702,45.700043,-70.515461,2009-07-15,Deciduous,12-17 m
7000405801,45.699292,-72.083068,2008-09-20,Deciduous,12-17 m
7000405802,45.696872,-72.087457,2008-09-20,Deciduous,12-17 m
7000405901,45.716828,-70.79968,2008-09-02,Mixed,12-17 m
7000405902,45.718417,-70.794332,2008-09-04,Mixed,17-22 m
7000406001,45.715713,-70.983396,2008-09-10,Mixed,7-12 m
7000406002,45.718884,-70.980264,2008-09-10,Deciduous,12-17 m
7000406101,45.715001,-71.13275,2008-09-13,Mixed,7-12 m
7000406102,45.716551,-71.127385,2008-09-13,Deciduous,>22 m
7000406201,45.719796,-71.436843,2008-09-12,Coniferous,12-17 m
7000406202,45.715871,-71.435878,2008-09-12,Coniferous,12-17 m
7000406301,45.716737,-72.182859,2008-09-19,Deciduous,>22 m
7000406302,45.713533,-72.17971,2008-09-19,Deciduous,17-22 m
7000406401,45.735162,-71.066713,2008-09-18,Mixed,4-7 m
7000406402,45.736368,-71.071994,2008-09-14,Deciduous,17-22 m
7000406501,45.734578,-71.499615,2008-09-12,Mixed,7-12 m
7000406502,45.735356,-71.494065,2008-09-12,Mixed,12-17 m
7000406601,45.749113,-70.715976,2008-08-26,Mixed,7-12 m
7000406602,45.748367,-70.710588,2008-10-20,Mixed,12-17 m
7000406701,45.749838,-70.882308,2008-09-03,Mixed,12-17 m
7000406702,45.74837,-70.877426,2008-09-03,Mixed,17-22 m
7000406801,45.748613,-71.32034,2008-09-12,Deciduous,17-22 m
7000406802,45.749953,-71.315399,2008-09-12,Coniferous,12-17 m
7000406901,45.74934,-71.366814,2008-09-12,Mixed,7-12 m
7000406902,45.752496,-71.363534,2008-09-12,Mixed,12-17 m
7000407001,45.766766,-70.96657,2008-09-03,Deciduous,17-22 m
7000407002,45.767724,-70.97203,2008-09-13,Deciduous,17-22 m
7000407101,45.78394,-70.766976,2010-06-20,Mixed,17-22 m
7000407102,45.787245,-70.763495,2010-06-21,Coniferous,12-17 m
7000407201,45.782953,-71.466064,2008-09-13,Deciduous,17-22 m
7000407202,45.786892,-71.466287,2008-09-13,Mixed,17-22 m
7000407301,45.79975,-70.515128,2010-06-20,Deciduous,17-22 m
7000407302,45.803781,-70.515194,2010-06-20,Mixed,2-4 m
7000407401,45.798417,-70.578563,2010-06-18,Mixed,7-12 m
7000407402,45.799939,-70.584392,2010-06-18,Coniferous,4-7 m
7000407501,45.800128,-70.832027,2010-06-20,Coniferous,7-12 m
7000407601,45.798885,-71.567568,2010-06-19,Deciduous,17-22 m
7000407602,45.79501,-71.566259,2010-06-18,Coniferous,12-17 m
7000407701,45.832332,-70.669832,2010-06-21,Mixed,4-7 m
7000407702,45.835585,-70.666913,2010-06-21,Mixed,12-17 m
7000407801,45.827962,-70.803262,2010-06-20,Deciduous,4-7 m
7000407802,45.828954,-70.808491,2010-06-20,Deciduous,4-7 m
7000407901,45.832654,-71.450384,2012-09-23,Mixed,12-17 m
7000407902,45.829432,-71.453796,2010-07-11,Deciduous,17-22 m
7000408001,45.833494,-71.61623,2009-11-17,Deciduous,7-12 m
7000408002,45.837317,-71.616319,2009-11-17,Mixed,12-17 m
7000408102,45.850875,-71.211443,2011-06-06,Mixed,17-22 m
7000408301,45.866656,-70.365772,2009-11-12,Mixed,12-17 m
7000408302,45.867922,-70.370921,2009-11-12,Mixed,17-22 m
7000408401,45.866305,-71.650167,2009-07-29,Deciduous,>22 m
7000408402,45.862981,-71.653216,2009-07-29,Deciduous,17-22 m
7000408501,45.899247,-70.816917,2011-06-06,Mixed,17-22 m
7000408502,45.896003,-70.820021,2011-06-05,Mixed,12-17 m
7000408601,45.899997,-71.06621,2008-09-10,Coniferous,12-17 m
7000408602,45.902987,-71.069436,2008-09-10,Mixed,7-12 m
7000408701,45.899857,-71.416043,2010-07-09,Mixed,12-17 m
7000408702,45.896932,-71.412722,2010-07-09,Mixed,12-17 m
7000408802,45.916144,-70.333974,2009-07-17,Mixed,7-12 m
7000408901,45.933408,-70.314452,2009-07-19,Deciduous,7-12 m
7000408902,45.931358,-70.310219,2009-07-19,Coniferous,2-4 m
7000409001,45.982122,-70.333357,2009-11-12,Mixed,17-22 m
7000409002,45.98359,-70.328349,2009-11-12,Mixed,7-12 m
7000409101,45.984115,-70.516903,2010-06-08,Mixed,12-17 m
7000409102,45.984817,-70.510687,2010-06-08,Deciduous,17-22 m
7000409201,45.983557,-71.516203,2010-07-11,Deciduous,17-22 m
7000409202,45.986647,-71.512731,2010-07-08,Mixed,17-22 m
7000409401,46.016369,-71.649465,2009-08-15,Deciduous,17-22 m
7000409402,46.017256,-71.644382,2009-08-15,Deciduous,>22 m
7000409501,46.03389,-70.349159,2009-11-11,Deciduous,>22 m
7000409502,46.037057,-70.352742,2009-11-11,Deciduous,17-22 m
7000409601,46.034136,-70.749059,2010-07-13,Deciduous,>22 m
7000409701,46.050912,-70.632382,2010-06-07,Mixed,17-22 m
7000409702,46.047812,-70.628864,2010-06-08,Mixed,17-22 m
7000409801,46.050569,-70.865238,2010-06-29,Deciduous,>22 m
7000409802,46.049625,-70.859934,2010-06-29,Mixed,17-22 m
7000409901,46.082747,-70.516395,2012-12-14,Mixed,12-17 m
7000409902,46.081528,-70.511104,2010-06-07,Mixed,12-17 m
7000410001,46.083138,-71.1493,2010-06-30,Mixed,17-22 m
7000410002,46.082271,-71.143782,2010-06-30,Deciduous,17-22 m
7000410101,46.101844,-71.06402,2010-06-29,Deciduous,12-17 m
7000410102,46.099141,-71.071956,2010-06-29,Mixed,17-22 m
7000410201,46.100306,-71.731672,2009-08-12,Mixed,7-12 m
7000410202,46.098551,-71.735875,2009-08-12,Deciduous,17-22 m
7000410301,46.116325,-70.432745,2003-09-11,Deciduous,17-22 m
7000410302,46.115545,-70.438177,2003-09-11,Deciduous,17-22 m
7000410401,46.116905,-70.465077,2003-09-12,Mixed,4-7 m
7000410501,46.13278,-70.315856,2005-07-06,Coniferous,4-7 m
7000410601,46.133497,-70.56572,2010-06-07,Coniferous,7-12 m
7000410602,46.1352,-70.56085,2010-06-08,Deciduous,17-22 m
7000410701,46.13291,-71.449098,2010-07-07,Mixed,12-17 m
7000410702,46.135886,-71.452714,2010-07-07,Coniferous,12-17 m
7000410801,46.149479,-70.765617,2010-09-20,Mixed,12-17 m
7000410901,46.148829,-71.299516,2010-07-07,Deciduous,12-17 m
7000410902,46.152167,-71.296418,2010-07-07,Deciduous,>22 m
7000411001,46.149426,-71.733919,2009-08-12,Deciduous,17-22 m
7000411002,46.15272,-71.730471,2009-08-12,Deciduous,>22 m
7000411101,46.165823,-71.582647,2009-08-04,Deciduous,12-17 m
7000411102,46.167061,-71.577349,2009-08-04,Mixed,12-17 m
7000411201,46.199194,-71.232549,2013-05-03,Mixed,17-22 m
7000411202,46.202442,-71.236083,2010-07-08,Mixed,17-22 m
7000411301,46.200154,-71.498994,2009-08-01,Deciduous,>22 m
7000411302,46.198543,-71.505197,2009-08-01,Deciduous,17-22 m
7000411401,46.216088,-70.317159,2005-07-06,Deciduous,>22 m
7000411402,46.212196,-70.316795,2005-07-07,Coniferous,7-12 m
7000411501,46.233384,-70.582727,2003-09-12,Coniferous,4-7 m
7000411502,46.230004,-70.579205,2003-09-12,Deciduous,4-7 m
7000411602,46.234743,-70.843711,2010-09-08,Mixed,17-22 m
7000411701,46.233187,-70.915781,2010-09-09,Deciduous,>22 m
7000411702,46.231928,-70.92107,2010-09-09,Mixed,17-22 m
7000411801,46.232997,-70.999628,2010-09-16,Mixed,7-12 m
7000411802,46.229069,-70.999642,2010-09-16,Coniferous,12-17 m
7000411901,46.233342,-71.04976,2010-07-06,Deciduous,17-22 m
7000411902,46.237104,-71.049827,2010-07-06,Deciduous,17-22 m
7000412001,46.266614,-70.349075,2003-08-03,Mixed,4-7 m
7000412002,46.267586,-70.35429,2003-08-03,Mixed,4-7 m
7000412101,46.282986,-70.768507,2010-07-14,Mixed,12-17 m
7000412102,46.279946,-70.764665,2010-07-14,Mixed,12-17 m
7000412201,46.283594,-71.216266,2010-07-09,Mixed,17-22 m
7000412202,46.286614,-71.219722,2010-07-09,Deciduous,>22 m
7000412302,46.2826,-71.327315,2010-08-10,Coniferous,12-17 m
7000412401,46.300446,-70.432758,2003-08-04,Mixed,12-17 m
7000412402,46.301305,-70.427225,2003-08-04,Deciduous,17-22 m
7000412501,46.299424,-70.733294,2010-09-15,Deciduous,17-22 m
7000412502,46.297632,-70.738276,2010-09-15,Mixed,12-17 m
7000412601,46.300851,-70.816194,2010-07-01,Coniferous,17-22 m
7000412602,46.297792,-70.819643,2010-07-01,Deciduous,17-22 m
7000412701,46.299882,-71.015012,2010-07-07,Mixed,17-22 m
7000412702,46.303828,-71.015357,2010-07-06,Mixed,17-22 m
7000412801,46.299618,-71.166958,2010-08-09,Mixed,12-17 m
7000412802,46.296027,-71.163011,2014-06-07,Coniferous,4-7 m
7000412901,46.316981,-70.465605,2005-07-06,Deciduous,17-22 m
7000412902,46.318651,-70.459914,2005-07-05,Deciduous,17-22 m
7000413001,46.33358,-70.354675,2003-09-13,Mixed,4-7 m
7000413002,46.332489,-70.349251,2003-08-05,Mixed,4-7 m
7000413101,46.333559,-70.615909,2010-07-14,Coniferous,12-17 m
7000413102,46.32965,-70.616053,2014-06-07,Coniferous,7-12 m
7000413201,46.333183,-71.166542,2010-07-09,Mixed,12-17 m
7000413202,46.336411,-71.163779,2010-07-09,Mixed,12-17 m
7000413302,46.336465,-71.402666,2010-08-13,Mixed,12-17 m
7000413401,46.367435,-71.266607,2010-08-12,Coniferous,12-17 m
7000413402,46.370421,-71.269966,2010-08-12,Mixed,17-22 m
7000413501,46.38371,-70.600611,2003-09-10,Mixed,4-7 m
7000413601,46.383761,-70.983452,2010-08-16,Deciduous,17-22 m
7000413602,46.384983,-70.988832,2010-09-07,Deciduous,17-22 m
7000413702,46.397043,-71.163343,2010-08-11,Deciduous,17-22 m
7000413801,46.416386,-70.798851,2010-09-13,Deciduous,2-4 m
7000413802,46.413509,-70.802391,2010-09-13,Mixed,12-17 m
7000413901,46.433419,-70.533204,2003-09-09,Mixed,2-4 m
7000413902,46.434665,-70.528009,2003-09-20,Mixed,4-7 m
7000414001,46.44984,-70.831871,2010-07-10,Deciduous,17-22 m
7000414002,46.445983,-70.831155,2010-07-10,Deciduous,17-22 m
7000414101,46.466317,-70.398987,2003-07-07,Mixed,4-7 m
7000414102,46.469718,-70.402153,2003-07-06,Coniferous,7-12 m
7000500101,45.01652,-73.316485,2012-11-14,Mixed,>22 m
7000500102,45.020327,-73.316346,2012-11-14,Deciduous,12-17 m
7000500201,45.033245,-73.649987,2012-08-20,Deciduous,17-22 m
7000500202,45.030055,-73.646108,2012-08-20,Mixed,17-22 m
7000500302,45.034395,-73.744835,2012-08-21,Deciduous,17-22 m
7000500401,45.032895,-73.782573,2012-08-22,Deciduous,>22 m
7000500402,45.031782,-73.777339,2012-08-22,Deciduous,>22 m
7000500501,45.033656,-74.082845,2012-08-18,Deciduous,17-22 m
7000500601,45.050679,-72.599371,2012-09-01,Deciduous,17-22 m
7000500602,45.049674,-72.594042,2012-09-01,Deciduous,>22 m
7000500701,45.067311,-72.682085,2012-09-02,Mixed,>22 m
7000500702,45.068398,-72.686883,2012-09-02,Deciduous,17-22 m
7000500801,45.082991,-72.682687,2012-09-03,Deciduous,>22 m
7000500802,45.08006,-72.679172,2012-09-03,Deciduous,>22 m
7000501002,45.095777,-73.898285,2012-08-21,Deciduous,12-17 m
7000501101,45.116426,-74.39954,2012-08-17,Deciduous,>22 m
7000501201,45.150032,-72.915499,2012-09-04,Deciduous,17-22 m
7000501202,45.151301,-72.920675,2012-09-04,Mixed,12-17 m
7000501301,45.18347,-73.766342,2012-08-15,Deciduous,>22 m
7000501302,45.180385,-73.769254,2012-08-15,Mixed,>22 m
7000501401,45.26673,-72.882941,2012-09-04,Deciduous,17-22 m
7000501402,45.268179,-72.888074,2012-09-04,Deciduous,17-22 m
7000501501,45.316733,-72.799749,2012-09-06,Deciduous,17-22 m
7000501502,45.313733,-72.796266,2012-09-06,Deciduous,17-22 m
7000501601,45.350002,-73.116642,2012-11-14,Deciduous,17-22 m
7000501602,45.35388,-73.116577,2012-11-14,Deciduous,>22 m
7000501701,45.366742,-73.682512,2013-04-30,Deciduous,12-17 m
7000501702,45.370746,-73.682832,2012-04-30,Deciduous,17-22 m
7000501801,45.399991,-72.566082,2012-08-29,Deciduous,7-12 m
7000501802,45.4012,-72.560978,2012-08-29,Mixed,12-17 m
7000501901,45.417326,-73.399444,2012-08-14,Deciduous,7-12 m
7000501902,45.413429,-73.399527,2012-08-14,Deciduous,12-17 m
7000502001,45.433099,-72.699082,2012-08-30,Deciduous,17-22 m
7000502002,45.431991,-72.693858,2012-11-14,Deciduous,17-22 m
7000502101,45.516815,-72.732326,2009-06-20,Deciduous,12-17 m
7000502102,45.520665,-72.732184,2009-06-20,Deciduous,17-22 m
7000502201,45.532413,-72.300209,2008-09-21,Deciduous,12-17 m
7000502202,45.528658,-72.299956,2008-09-21,Deciduous,17-22 m
7000502401,45.549583,-73.166528,2012-09-07,Deciduous,17-22 m
7000502402,45.548761,-73.171528,2012-09-07,Deciduous,12-17 m
7000502602,45.597332,-72.862447,2009-06-20,Deciduous,>22 m
7000502701,45.65027,-73.266339,2012-08-23,Mixed,>22 m
7000502702,45.653219,-73.269714,2012-08-23,Mixed,>22 m
7000502801,45.683373,-72.266035,2013-05-02,Deciduous,17-22 m
7000502802,45.679579,-72.266298,2013-05-02,Mixed,17-22 m
7000502902,45.746308,-73.116624,2009-06-20,Deciduous,17-22 m
7000503001,45.817166,-72.483441,2009-09-10,Deciduous,17-22 m
7000503002,45.815808,-72.488625,2009-09-10,Deciduous,17-22 m
7000503101,45.816909,-72.965169,2009-06-18,Deciduous,>22 m
7000503301,45.850725,-72.715925,2009-06-09,Coniferous,7-12 m
7000503302,45.846765,-72.715839,2009-06-08,Deciduous,12-17 m
7000503401,45.899967,-73.066712,2009-06-18,Mixed,17-22 m
7000503402,45.896117,-73.066961,2009-06-18,Mixed,17-22 m
7000503501,45.899852,-73.182351,2012-08-22,Deciduous,>22 m
7000503601,45.983668,-72.382008,2009-09-18,Deciduous,>22 m
7000503602,45.986842,-72.378949,2009-09-18,Deciduous,17-22 m
7000503702,46.019803,-72.595545,2009-06-09,Mixed,7-12 m
7000503801,46.033259,-72.61677,2009-06-18,Mixed,17-22 m
7000503802,46.03029,-72.616843,2009-06-19,Mixed,17-22 m
7000503901,46.06642,-72.898858,2009-06-16,Deciduous,17-22 m
7000503902,46.070181,-72.89883,2009-06-17,Deciduous,>22 m
7000504001,46.084103,-72.26512,2009-11-16,Mixed,17-22 m
7000504002,46.087053,-72.261705,2009-11-16,Mixed,17-22 m
7000504101,46.100359,-72.449392,2009-09-13,Deciduous,12-17 m
7000504102,46.103637,-72.452641,2013-05-03,Deciduous,>22 m
7000504202,46.149381,-72.588181,2009-09-13,Deciduous,>22 m
7000600101,46.416285,-70.216285,2003-07-07,Mixed,2-4 m
7000600102,46.419479,-70.219453,2003-07-08,Mixed,4-7 m
7000600201,46.466992,-70.116715,2003-07-08,Mixed,4-7 m
7000600202,46.463668,-70.119682,2003-07-07,Deciduous,4-7 m
7000600301,46.482868,-70.19953,2003-07-07,Mixed,4-7 m
7000600302,46.479208,-70.201938,2003-07-07,Mixed,2-4 m
7000600401,46.51643,-71.383552,2010-09-03,Mixed,12-17 m
7000600402,46.51967,-71.386749,2010-09-03,Coniferous,4-7 m
7000600501,46.516586,-71.565573,2010-09-02,Mixed,17-22 m
7000600601,46.533856,-71.832001,2005-06-23,Mixed,17-22 m
7000600602,46.530614,-71.828778,2005-06-23,Deciduous,>22 m
7000600701,46.549621,-70.432385,2003-07-05,Mixed,12-17 m
7000600702,46.552798,-70.428989,2003-07-06,Deciduous,17-22 m
7000600801,46.58429,-70.432689,2003-07-06,Coniferous,0-2 m
7000600802,46.580779,-70.42842,2003-07-06,Coniferous,7-12 m
7000600901,46.583413,-71.466879,2010-08-05,Mixed,17-22 m
7000600902,46.584649,-71.461734,2010-08-05,Mixed,4-7 m
7000601001,46.599545,-71.633924,2010-08-19,Mixed,7-12 m
7000601002,46.595663,-71.634362,2010-08-19,Mixed,7-12 m
7000601101,46.617758,-70.449763,2003-07-06,Deciduous,12-17 m
7000601102,46.614446,-70.45247,2003-07-06,Mixed,12-17 m
7000601201,46.617966,-70.782696,2005-07-04,Deciduous,17-22 m
7000601202,46.621026,-70.786292,2005-07-04,Deciduous,17-22 m
7000601301,46.649754,-70.64913,2003-07-05,Coniferous,2-4 m
7000601302,46.653226,-70.64499,2003-07-05,Coniferous,2-4 m
7000601401,46.650383,-71.01614,2005-07-04,Coniferous,>22 m
7000601402,46.647325,-71.019636,2005-07-04,Mixed,17-22 m
7000601501,46.667388,-70.649585,2003-07-05,Mixed,2-4 m
7000601502,46.666201,-70.654795,2003-07-04,Coniferous,4-7 m
7000601601,46.668462,-70.8492,2003-09-08,Deciduous,17-22 m
7000601602,46.669414,-70.853653,2003-09-08,Deciduous,17-22 m
7000601701,46.683198,-70.050098,2003-08-15,Deciduous,17-22 m
7000601702,46.686379,-70.046738,2003-08-15,Mixed,4-7 m
7000601801,46.684308,-70.300802,2003-08-11,Mixed,17-22 m
7000601802,46.682782,-70.29545,2003-08-11,Mixed,7-12 m
7000601901,46.700916,-70.14872,2003-08-15,Deciduous,4-7 m
7000601902,46.701506,-70.15431,2003-08-15,Deciduous,17-22 m
7000602001,46.701242,-70.632638,2003-07-06,Deciduous,17-22 m
7000602002,46.697335,-70.632889,2003-07-07,Deciduous,17-22 m
7000602101,46.700232,-70.783236,2003-07-05,Mixed,12-17 m
7000602102,46.699398,-70.777757,2003-07-04,Mixed,4-7 m
7000602201,46.716538,-70.081898,2003-08-14,Coniferous,4-7 m
7000602202,46.719743,-70.078373,2003-08-14,Mixed,12-17 m
7000602301,46.751797,-70.685535,2003-06-22,Coniferous,12-17 m
7000602302,46.755007,-70.682381,2003-06-21,Mixed,12-17 m
7000602401,46.750201,-70.983213,2003-07-02,Coniferous,12-17 m
7000602402,46.753281,-70.986609,2003-07-03,Mixed,12-17 m
7000602501,46.766796,-70.197513,2003-08-13,Coniferous,12-17 m
7000602502,46.768175,-70.203319,2003-09-11,Mixed,7-12 m
7000602601,46.767832,-70.617139,2003-06-21,Mixed,17-22 m
7000602602,46.77112,-70.614158,2003-06-22,Mixed,17-22 m
7000602701,46.767172,-71.050434,2003-07-03,Coniferous,12-17 m
7000602702,46.763832,-71.053296,2003-07-02,Deciduous,17-22 m
7000602801,46.783679,-70.58358,2003-06-20,Mixed,17-22 m
7000602802,46.786652,-70.579693,2003-06-20,Deciduous,17-22 m
7000602901,46.800498,-71.000139,2003-07-02,Coniferous,17-22 m
7000602902,46.804289,-71.000117,2003-07-03,Mixed,12-17 m
7000603001,46.816268,-69.916456,2003-08-02,Deciduous,17-22 m
7000603002,46.819383,-69.912966,2003-08-02,Deciduous,17-22 m
7000603101,46.816533,-70.29801,2003-08-13,Deciduous,17-22 m
7000603102,46.817665,-70.303726,2003-08-13,Mixed,17-22 m
7000603201,46.833357,-70.799302,2003-07-02,Deciduous,17-22 m
7000603202,46.834749,-70.804704,2003-07-03,Deciduous,17-22 m
7000603301,46.849217,-70.300402,2003-08-13,Coniferous,7-12 m
7000603302,46.848103,-70.305913,2003-08-13,Coniferous,7-12 m
7000603401,46.86764,-70.198972,2003-08-12,Deciduous,17-22 m
7000603402,46.86423,-70.195808,2003-08-12,Mixed,7-12 m
7000603501,46.900014,-70.14914,2003-08-12,Deciduous,17-22 m
7000603502,46.898789,-70.143759,2003-08-12,Coniferous,4-7 m
7000603701,46.900438,-70.448968,2003-07-14,Mixed,7-12 m
7000603702,46.90153,-70.45442,2003-07-14,Coniferous,12-17 m
7000603801,46.902458,-70.54973,2003-06-21,Coniferous,4-7 m
7000603802,46.9008,-70.554782,2003-06-21,Deciduous,7-12 m
7000603901,46.967225,-70.364595,2003-09-11,Coniferous,4-7 m
7000603902,46.963938,-70.367776,2003-08-01,Mixed,4-7 m
7000604001,47.016339,-70.199486,2003-08-28,Coniferous,2-4 m
7000604002,47.020299,-70.199426,2003-08-28,Mixed,2-4 m
7000604101,47.050467,-70.148565,2003-07-31,Deciduous,17-22 m
7000604102,47.053597,-70.152082,2003-07-31,Deciduous,17-22 m
7000604201,47.05006,-70.349838,2003-08-11,Deciduous,17-22 m
7000604202,47.048884,-70.344924,2003-06-27,Deciduous,17-22 m
7000700101,45.767029,-71.916268,2008-09-18,Mixed,12-17 m
7000700102,45.770686,-71.916682,2008-09-18,Deciduous,12-17 m
7000700201,45.782904,-71.932668,2008-09-19,Mixed,12-17 m
7000700202,45.783922,-71.926843,2008-09-18,Deciduous,>22 m
7000700301,45.833011,-72.165148,2009-10-10,Mixed,12-17 m
